execution_number,timestamp,duration_ms,error,base_aggregate_columns,correctness_error,correctness_match,dfc_1phase_error,dfc_1phase_exec_time_ms,dfc_1phase_rewrite_time_ms,dfc_1phase_rows,dfc_1phase_time_ms,dfc_2phase_error,dfc_2phase_exec_time_ms,dfc_2phase_rewrite_time_ms,dfc_2phase_rows,dfc_2phase_time_ms,join_fanout,policy_column_count,query_type,row_count,run_num,variation_base_aggregate_columns,variation_join_fanout,variation_policy_columns,variation_row_count
230,2026-03-01T00:13:41.608124,90.80870868638158,,128,,True,,43.91837539151311,5.5092088878154755,1,49.427584279328585,,46.89033329486847,7.0060002617537975,1,53.89633355662227,64,2,PHASE_COMPETITION,10000,5,128,64,2,10000
231,2026-03-01T00:13:41.833423,85.51166718825698,,128,,True,,41.41687508672476,6.367249879986048,1,47.784124966710806,,44.09479210153222,7.22324987873435,1,51.31804198026657,64,4,PHASE_COMPETITION,10000,1,128,64,4,10000
232,2026-03-01T00:13:41.946340,91.1893742159009,,128,,True,,46.548791229724884,5.600000265985727,1,52.14879149571061,,44.640582986176014,7.019167300313711,1,51.659750286489725,64,4,PHASE_COMPETITION,10000,2,128,64,4,10000
233,2026-03-01T00:13:42.059480,90.73220891878009,,128,,True,,47.00783407315612,6.080999970436096,1,53.088834043592215,,43.72437484562397,6.806625053286552,1,50.53099989891052,64,4,PHASE_COMPETITION,10000,3,128,64,4,10000
234,2026-03-01T00:13:42.175597,93.37066626176238,,128,,True,,45.55837530642748,5.530000198632479,1,51.08837550505996,,47.8122909553349,7.043833378702402,1,54.856124334037304,64,4,PHASE_COMPETITION,10000,4,128,64,4,10000
235,2026-03-01T00:13:42.283326,86.215625051409,,128,,True,,47.96691704541445,5.565292201936245,1,53.53220924735069,,38.24870800599456,7.252874784171581,1,45.50158279016614,64,4,PHASE_COMPETITION,10000,5,128,64,4,10000
236,2026-03-01T00:13:42.552616,89.75004218518734,,128,,True,,43.2001668959856,5.872083827853203,1,49.072250723838806,,46.54987528920174,40.01745814457536,1,86.5673334337771,64,8,PHASE_COMPETITION,10000,1,128,64,8,10000
237,2026-03-01T00:13:42.667484,92.2569171525538,,128,,True,,40.444542188197374,5.858083255589008,1,46.30262544378638,,51.81237496435642,7.67554109916091,1,59.48791606351733,64,8,PHASE_COMPETITION,10000,2,128,64,8,10000
238,2026-03-01T00:13:42.786500,95.87033418938518,,128,,True,,46.12587532028556,5.496208090335131,1,51.62208341062069,,49.74445886909962,7.536125369369984,1,57.2805842384696,64,8,PHASE_COMPETITION,10000,3,128,64,8,10000
239,2026-03-01T00:13:42.899607,89.90616723895073,,128,,True,,40.110125206410885,6.091207731515169,1,46.201332937926054,,49.796042032539845,7.240083068609238,1,57.03612510114908,64,8,PHASE_COMPETITION,10000,4,128,64,8,10000
240,2026-03-01T00:13:43.015294,91.07299894094467,,128,,True,,40.12941615656018,5.499291233718395,1,45.62870739027858,,50.94358278438449,7.453833241015673,1,58.39741602540016,64,8,PHASE_COMPETITION,10000,5,128,64,8,10000
241,2026-03-01T00:13:43.253526,93.62299833446741,,128,,True,,42.75829065591097,6.03308342397213,1,48.7913740798831,,50.86470767855644,7.8550828620791435,1,58.719790540635586,64,16,PHASE_COMPETITION,10000,1,128,64,16,10000
242,2026-03-01T00:13:43.375945,96.02983389049768,,128,,True,,49.622292164713144,7.163625210523605,1,56.78591737523675,,46.40754172578454,8.62191617488861,1,55.02945790067315,64,16,PHASE_COMPETITION,10000,2,128,64,16,10000
243,2026-03-01T00:13:43.493069,92.3959999345243,,128,,True,,42.5160420127213,5.915541667491198,1,48.4315836802125,,49.879957921803,8.08791583403945,1,57.96787375584245,64,16,PHASE_COMPETITION,10000,3,128,64,16,10000
244,2026-03-01T00:13:43.614793,95.87870817631483,,128,,True,,41.96254210546613,6.511291954666376,1,48.4738340601325,,53.9161660708487,8.215708192437887,1,62.13187426328659,64,16,PHASE_COMPETITION,10000,4,128,64,16,10000
245,2026-03-01T00:13:43.734640,93.84720912203193,,128,,True,,45.52912525832653,6.261957809329033,1,51.79108306765556,,48.3180838637054,8.993041701614857,1,57.31112556532025,64,16,PHASE_COMPETITION,10000,5,128,64,16,10000
246,2026-03-01T00:13:43.997901,105.96087481826544,,128,,True,,52.97099985182285,7.0528751239180565,1,60.02387497574091,,52.989874966442585,9.100583847612143,1,62.09045881405473,64,32,PHASE_COMPETITION,10000,1,128,64,32,10000
247,2026-03-01T00:13:44.155900,98.7577922642231,,128,,True,,51.852624863386154,7.115124724805355,1,58.96774958819151,,46.905167400836945,40.709749795496464,1,87.61491719633341,64,32,PHASE_COMPETITION,10000,2,128,64,32,10000
248,2026-03-01T00:13:44.286801,104.01162365451455,,128,,True,,53.44570800662041,6.782167125493288,1,60.227875132113695,,50.565915647894144,9.19845886528492,1,59.764374513179064,64,32,PHASE_COMPETITION,10000,3,128,64,32,10000
249,2026-03-01T00:13:44.420578,106.54362523928285,,128,,True,,53.07725025340915,7.008667103946209,1,60.085917357355356,,53.4663749858737,9.337083902209997,1,62.803458888083696,64,32,PHASE_COMPETITION,10000,4,128,64,32,10000
250,2026-03-01T00:13:44.549611,101.28729231655598,,128,,True,,51.467417273670435,6.603541783988476,1,58.07095905765891,,49.81987504288554,9.07141575589776,1,58.8912907987833,64,32,PHASE_COMPETITION,10000,5,128,64,32,10000
251,2026-03-01T00:13:44.860678,122.95241607353091,,128,,True,,65.93608297407627,8.383291773498058,1,74.31937474757433,,57.01633309945464,10.877250228077173,1,67.89358332753181,64,64,PHASE_COMPETITION,10000,1,128,64,64,10000
252,2026-03-01T00:13:45.011094,115.65633304417133,,128,,True,,65.72195794433355,8.411374874413013,1,74.13333281874657,,49.93437509983778,11.182624846696854,1,61.116999946534634,64,64,PHASE_COMPETITION,10000,2,128,64,64,10000
253,2026-03-01T00:13:45.166323,120.14470808207989,,128,,True,,63.77995805814862,8.47695767879486,1,72.25691573694348,,56.364750023931265,11.169875040650368,1,67.53462506458163,64,64,PHASE_COMPETITION,10000,3,128,64,64,10000
254,2026-03-01T00:13:45.325796,125.21291710436344,,128,,True,,65.00100018456578,8.5187922231853,1,73.51979240775108,,60.21191691979766,11.534166056662798,1,71.74608297646046,64,64,PHASE_COMPETITION,10000,4,128,64,64,10000
255,2026-03-01T00:13:45.505628,121.24462518841028,,128,,True,,68.25500028207898,32.35779237002134,1,100.61279265210032,,52.9896249063313,11.48887537419796,1,64.47850028052926,64,64,PHASE_COMPETITION,10000,5,128,64,64,10000
256,2026-03-01T00:13:45.949801,183.1614156253636,,128,,True,,115.03645777702332,11.453958228230476,1,126.49041600525379,,68.12495784834027,14.053708873689175,1,82.17866672202945,64,128,PHASE_COMPETITION,10000,1,128,64,128,10000
257,2026-03-01T00:13:46.158148,160.30137473717332,,128,,True,,92.6892077550292,11.456749867647886,1,104.14595762267709,,67.61216698214412,15.034792013466358,1,82.64695899561048,64,128,PHASE_COMPETITION,10000,2,128,64,128,10000
258,2026-03-01T00:13:46.392642,162.51099901273847,,128,,True,,94.44970823824406,36.048166919499636,1,130.4978751577437,,68.06129077449441,14.570957981050014,1,82.63224875554442,64,128,PHASE_COMPETITION,10000,3,128,64,128,10000
259,2026-03-01T00:13:46.607625,166.27724980935454,,128,,True,,96.08924994245172,11.940999887883663,1,108.03024983033538,,70.18799986690283,15.69370785728097,1,85.8817077241838,64,128,PHASE_COMPETITION,10000,4,128,64,128,10000
260,2026-03-01T00:13:46.828026,171.75141721963882,,128,,True,,102.9980001039803,11.448250152170658,1,114.44625025615096,,68.75341711565852,15.052500180900097,1,83.80591729655862,64,128,PHASE_COMPETITION,10000,5,128,64,128,10000
261,2026-03-01T00:13:47.569431,287.54149936139584,,128,,True,,181.7376660183072,17.500000074505806,1,199.23766609281301,,105.80383334308863,19.603291992098093,1,125.40712533518672,64,256,PHASE_COMPETITION,10000,1,128,64,256,10000
262,2026-03-01T00:13:47.953385,287.9272080026567,,128,,True,,177.92012495920062,17.79341697692871,1,195.71354193612933,,110.00708304345608,45.735500287264585,1,155.74258333072066,64,256,PHASE_COMPETITION,10000,2,128,64,256,10000
263,2026-03-01T00:13:48.311778,289.3895828165114,,128,,True,,179.12129079923034,17.706040758639574,1,196.8273315578699,,110.26829201728106,19.371207803487778,1,129.63949982076883,64,256,PHASE_COMPETITION,10000,3,128,64,256,10000
264,2026-03-01T00:13:48.704677,295.4616672359407,,128,,True,,193.98641726002097,17.762832809239626,1,211.7492500692606,,101.47524997591972,45.977375004440546,1,147.45262498036027,64,256,PHASE_COMPETITION,10000,4,128,64,256,10000
265,2026-03-01T00:13:49.058025,281.9085009396076,,128,,True,,176.28883384168148,17.233791761100292,1,193.52262560278177,,105.61966709792614,20.47270815819502,1,126.09237525612116,64,256,PHASE_COMPETITION,10000,5,128,64,256,10000
266,2026-03-01T00:13:50.538815,573.3663751743734,,128,,True,,311.96841690689325,63.94174974411726,1,375.9101666510105,,261.39795826748013,31.48658387362957,1,292.8845421411097,64,512,PHASE_COMPETITION,10000,1,128,64,512,10000
267,2026-03-01T00:13:51.289285,590.1533737778664,,128,,True,,318.6191660352051,64.71745762974024,1,383.33662366494536,,271.53420774266124,32.5312907807529,1,304.06549852341413,64,512,PHASE_COMPETITION,10000,2,128,64,512,10000
268,2026-03-01T00:13:52.031568,584.2284169048071,,128,,True,,314.1186670400202,65.71400025859475,1,379.832667298615,,270.10974986478686,31.410917174071074,1,301.52066703885794,64,512,PHASE_COMPETITION,10000,3,128,64,512,10000
269,2026-03-01T00:13:52.780052,585.2654576301575,,128,,True,,317.56045762449503,67.99704115837812,1,385.55749878287315,,267.70500000566244,32.900874968618155,1,300.6058749742806,64,512,PHASE_COMPETITION,10000,4,128,64,512,10000
270,2026-03-01T00:13:53.519056,582.1273764595389,,128,,True,,316.78120931610465,63.29883402213454,1,380.0800433382392,,265.3461671434343,31.700458377599716,1,297.046625521034,64,512,PHASE_COMPETITION,10000,5,128,64,512,10000
