execution_number,timestamp,duration_ms,error,base_aggregate_columns,correctness_error,correctness_match,dfc_1phase_error,dfc_1phase_exec_time_ms,dfc_1phase_rewrite_time_ms,dfc_1phase_rows,dfc_1phase_time_ms,dfc_2phase_error,dfc_2phase_exec_time_ms,dfc_2phase_rewrite_time_ms,dfc_2phase_rows,dfc_2phase_time_ms,join_fanout,policy_column_count,query_type,row_count,run_num,variation_base_aggregate_columns,variation_join_fanout,variation_policy_columns,variation_row_count
206,2026-02-16T01:15:21.319683,18.267083913087845,,128,,True,,8.392833871766925,5.966916913166642,1,14.359750784933567,,9.87425004132092,7.688457844778895,1,17.562707886099815,4,4,PHASE_COMPETITION,10000,6,128,4,4,10000
207,2026-02-16T01:15:21.362345,21.18458296172321,,128,,True,,9.830875089392066,5.373749881982803,1,15.20462497137487,,11.353707872331142,7.431082893162966,1,18.784790765494108,4,4,PHASE_COMPETITION,10000,7,128,4,4,10000
208,2026-02-16T01:15:21.402851,18.909249687567353,,128,,True,,8.65183281712234,5.750207928940654,1,14.402040746062994,,10.257416870445013,7.163875037804246,1,17.42129190824926,4,4,PHASE_COMPETITION,10000,8,128,4,4,10000
209,2026-02-16T01:15:21.445511,20.231958013027906,,128,,True,,10.103999869897962,5.3469170816242695,1,15.450916951522231,,10.127958143129945,7.746875053271651,1,17.874833196401596,4,4,PHASE_COMPETITION,10000,9,128,4,4,10000
210,2026-02-16T01:15:21.485954,18.430290976539254,,128,,True,,8.628957904875278,5.414667073637247,1,14.043624978512526,,9.801333071663976,7.932291133329272,1,17.733624204993248,4,4,PHASE_COMPETITION,10000,10,128,4,4,10000
211,2026-02-16T01:15:21.528754,20.17149911262095,,128,,True,,9.996208129450679,6.025375099852681,1,16.02158322930336,,10.175290983170271,7.854916853830218,1,18.03020783700049,4,4,PHASE_COMPETITION,10000,11,128,4,4,10000
212,2026-02-16T01:15:21.586142,18.597166053950787,,128,,True,,8.66116606630385,5.49054192379117,1,14.15170799009502,,9.935999987646937,24.5513329282403,1,34.48733291588724,4,4,PHASE_COMPETITION,10000,12,128,4,4,10000
213,2026-02-16T01:15:21.627831,19.999583018943667,,128,,True,,9.54616698436439,5.952582927420735,1,15.498749911785126,,10.453416034579277,7.125040981918573,1,17.57845701649785,4,4,PHASE_COMPETITION,10000,13,128,4,4,10000
214,2026-02-16T01:15:21.668604,18.789374735206366,,128,,True,,8.522207848727703,5.675750086084008,1,14.197957934811711,,10.267166886478662,7.679499918594956,1,17.94666680507362,4,4,PHASE_COMPETITION,10000,14,128,4,4,10000
215,2026-02-16T01:15:21.710742,20.024040946736932,,128,,True,,9.943875018507242,6.106292130425572,1,16.050167148932815,,10.08016592822969,7.166375173255801,1,17.24654110148549,4,4,PHASE_COMPETITION,10000,15,128,4,4,10000
216,2026-02-16T01:15:21.752181,18.785625929012895,,128,,True,,8.480041986331344,5.607833154499531,1,14.087875140830874,,10.305583942681551,7.578791817650199,1,17.88437576033175,4,4,PHASE_COMPETITION,10000,16,128,4,4,10000
217,2026-02-16T01:15:21.794176,20.098458975553513,,128,,True,,9.921833872795105,6.003374932333827,1,15.925208805128932,,10.176625102758408,7.42166698910296,1,17.598292091861367,4,4,PHASE_COMPETITION,10000,17,128,4,4,10000
218,2026-02-16T01:15:21.835556,18.828707979992032,,128,,True,,8.89462511986494,5.613916087895632,1,14.508541207760572,,9.934082860127091,7.61820818297565,1,17.55229104310274,4,4,PHASE_COMPETITION,10000,18,128,4,4,10000
219,2026-02-16T01:15:21.877242,19.97112506069243,,128,,True,,9.372167056426406,5.57295884937048,1,14.945125905796885,,10.598958004266024,7.087124977260828,1,17.68608298152685,4,4,PHASE_COMPETITION,10000,19,128,4,4,10000
220,2026-02-16T01:15:21.919438,19.70012509264052,,128,,True,,8.635791949927807,6.4402499701827765,1,15.076041920110583,,11.064333142712712,7.591875037178397,1,18.65620817989111,4,4,PHASE_COMPETITION,10000,20,128,4,4,10000
221,2026-02-16T01:15:22.024112,23.512499872595072,,128,,True,,11.723666917532682,23.098792182281613,1,34.822459099814296,,11.78883295506239,7.165458984673023,1,18.954291939735413,4,8,PHASE_COMPETITION,10000,1,128,4,8,10000
222,2026-02-16T01:15:22.066292,19.399082753807306,,128,,True,,9.708791971206665,5.782333901152015,1,15.49112587235868,,9.690290782600641,7.738541811704636,1,17.428832594305277,4,8,PHASE_COMPETITION,10000,2,128,4,8,10000
223,2026-02-16T01:15:22.110648,22.00179104693234,,128,,True,,10.718415956944227,6.086332956328988,1,16.804748913273215,,11.283375089988112,7.178541040048003,1,18.461916130036116,4,8,PHASE_COMPETITION,10000,3,128,4,8,10000
224,2026-02-16T01:15:22.152398,18.76670913770795,,128,,True,,8.700500009581447,5.566874984651804,1,14.26737499423325,,10.066209128126502,7.892416790127754,1,17.958625918254256,4,8,PHASE_COMPETITION,10000,4,128,4,8,10000
225,2026-02-16T01:15:22.195830,20.72045812383294,,128,,True,,10.478083044290543,5.604165839031339,1,16.08224888332188,,10.242375079542398,7.9980408772826195,1,18.240415956825018,4,8,PHASE_COMPETITION,10000,5,128,4,8,10000
226,2026-02-16T01:15:22.238902,20.112458849325776,,128,,True,,9.91274998523295,6.213082931935787,1,16.125832917168736,,10.199708864092827,7.720374967902899,1,17.920083831995726,4,8,PHASE_COMPETITION,10000,6,128,4,8,10000
227,2026-02-16T01:15:22.281117,19.897374790161848,,128,,True,,9.577957913279533,5.7383328676223755,1,15.316290780901909,,10.319416876882315,7.822041865438223,1,18.141458742320538,4,8,PHASE_COMPETITION,10000,7,128,4,8,10000
228,2026-02-16T01:15:22.324639,21.368499845266342,,128,,True,,10.570541955530643,6.073457887396216,1,16.64399984292686,,10.797957889735699,7.071000058203936,1,17.868957947939634,4,8,PHASE_COMPETITION,10000,8,128,4,8,10000
229,2026-02-16T01:15:22.367313,19.436208065599203,,128,,True,,9.578291093930602,5.857374984771013,1,15.435666078701615,,9.857916971668601,7.824582979083061,1,17.682499950751662,4,8,PHASE_COMPETITION,10000,9,128,4,8,10000
230,2026-02-16T01:15:22.409508,20.51087492145598,,128,,True,,10.289042023941875,5.776624893769622,1,16.065666917711496,,10.221832897514105,6.964958040043712,1,17.186790937557817,4,8,PHASE_COMPETITION,10000,10,128,4,8,10000
231,2026-02-16T01:15:22.454663,22.02262496575713,,128,,True,,10.33629197627306,5.645042052492499,1,15.98133402876556,,11.686332989484072,7.812290918081999,1,19.49862390756607,4,8,PHASE_COMPETITION,10000,11,128,4,8,10000
232,2026-02-16T01:15:22.495937,19.362375838682055,,128,,True,,8.914208970963955,5.658042151480913,1,14.572251122444868,,10.4481668677181,7.440999848768115,1,17.889166716486216,4,8,PHASE_COMPETITION,10000,12,128,4,8,10000
233,2026-02-16T01:15:22.560731,19.79212509468198,,128,,True,,9.280832950025797,29.329875018447638,1,38.610707968473434,,10.511292144656181,6.80708303116262,1,17.3183751758188,4,8,PHASE_COMPETITION,10000,13,128,4,8,10000
234,2026-02-16T01:15:22.602300,18.638207809999585,,128,,True,,9.076207876205444,5.645208060741425,1,14.721415936946869,,9.56199993379414,7.580792065709829,1,17.14279199950397,4,8,PHASE_COMPETITION,10000,14,128,4,8,10000
235,2026-02-16T01:15:22.646122,20.170750096440315,,128,,True,,9.834750089794397,6.0804171953350306,1,15.915167285129428,,10.336000006645918,7.967374986037612,1,18.30337499268353,4,8,PHASE_COMPETITION,10000,15,128,4,8,10000
236,2026-02-16T01:15:22.689279,21.0919170640409,,128,,True,,10.289875091984868,5.504625150933862,1,15.79450024291873,,10.802041972056031,7.465458009392023,1,18.267499981448054,4,8,PHASE_COMPETITION,10000,16,128,4,8,10000
237,2026-02-16T01:15:22.732084,20.47270885668695,,128,,True,,10.372292017564178,6.237833062186837,1,16.610125079751015,,10.100416839122772,7.407000055536628,1,17.5074168946594,4,8,PHASE_COMPETITION,10000,17,128,4,8,10000
238,2026-02-16T01:15:22.775329,20.90108417905867,,128,,True,,10.388417169451714,5.419000051915646,1,15.80741722136736,,10.512667009606957,7.489207899197936,1,18.001874908804893,4,8,PHASE_COMPETITION,10000,18,128,4,8,10000
239,2026-02-16T01:15:22.817756,20.011833868920803,,128,,True,,10.043958900496364,5.802166881039739,1,15.846125781536102,,9.96787496842444,8.047709008678794,1,18.015583977103233,4,8,PHASE_COMPETITION,10000,19,128,4,8,10000
240,2026-02-16T01:15:22.860646,20.12624917551875,,128,,True,,10.005833115428686,5.991833982989192,1,15.997667098417878,,10.120416060090065,7.458958076313138,1,17.579374136403203,4,8,PHASE_COMPETITION,10000,20,128,4,8,10000
241,2026-02-16T01:15:22.950034,18.289583967998624,,128,,True,,8.988209068775177,7.061165990307927,1,16.049375059083104,,9.301374899223447,8.312208112329245,1,17.61358301155269,4,16,PHASE_COMPETITION,10000,1,128,4,16,10000
242,2026-02-16T01:15:22.994933,20.083791110664606,,128,,True,,10.352582903578877,5.975667154416442,1,16.32825005799532,,9.731208207085729,9.226917056366801,1,18.95812526345253,4,16,PHASE_COMPETITION,10000,2,128,4,16,10000
243,2026-02-16T01:15:23.059426,21.175749134272337,,128,,True,,9.568958077579737,6.054083118215203,1,15.62304119579494,,11.6067910566926,26.711917016655207,1,38.31870807334781,4,16,PHASE_COMPETITION,10000,3,128,4,16,10000
244,2026-02-16T01:15:23.106188,22.342541022226214,,128,,True,,11.894708033651114,6.521166069433093,1,18.415874103084207,,10.447832988575101,7.985541829839349,1,18.43337481841445,4,16,PHASE_COMPETITION,10000,4,128,4,16,10000
245,2026-02-16T01:15:23.150517,20.474041113629937,,128,,True,,9.20470803976059,6.261707982048392,1,15.466416021808982,,11.269333073869348,7.979291025549173,1,19.24862409941852,4,16,PHASE_COMPETITION,10000,5,128,4,16,10000
246,2026-02-16T01:15:23.194790,20.09037509560585,,128,,True,,10.413833195343614,6.512625142931938,1,16.926458338275552,,9.676541900262237,7.654792163521051,1,17.331334063783288,4,16,PHASE_COMPETITION,10000,6,128,4,16,10000
247,2026-02-16T01:15:23.239516,20.98262496292591,,128,,True,,9.746249997988343,5.961582995951176,1,15.707832993939519,,11.236374964937568,8.203707868233323,1,19.44008283317089,4,16,PHASE_COMPETITION,10000,7,128,4,16,10000
248,2026-02-16T01:15:23.282519,18.691041972488165,,128,,True,,8.887625066563487,6.8841250613331795,1,15.771750127896667,,9.803416905924678,8.211374981328845,1,18.014791887253523,4,16,PHASE_COMPETITION,10000,8,128,4,16,10000
249,2026-02-16T01:15:23.326735,20.170249044895172,,128,,True,,10.30658301897347,5.990457953885198,1,16.297040972858667,,9.863666025921702,8.25641700066626,1,18.120083026587963,4,16,PHASE_COMPETITION,10000,9,128,4,16,10000
250,2026-02-16T01:15:23.371639,20.17033309675753,,128,,True,,9.59708308801055,6.2902080826461315,1,15.887291170656681,,10.573250008746982,7.906334009021521,1,18.479584017768502,4,16,PHASE_COMPETITION,10000,10,128,4,16,10000
251,2026-02-16T01:15:23.416524,20.52904199808836,,128,,True,,9.97012504376471,6.569207878783345,1,16.539332922548056,,10.55891695432365,8.107250090688467,1,18.666167045012116,4,16,PHASE_COMPETITION,10000,11,128,4,16,10000
252,2026-02-16T01:15:23.479429,20.236248848959804,,128,,True,,9.794665966182947,5.909750005230308,1,15.704415971413255,,10.441582882776856,25.447916006669402,1,35.88949888944626,4,16,PHASE_COMPETITION,10000,12,128,4,16,10000
253,2026-02-16T01:15:23.525616,21.801082883030176,,128,,True,,11.139000067487359,6.59462483599782,1,17.73362490348518,,10.662082815542817,7.8200839925557375,1,18.482166808098555,4,16,PHASE_COMPETITION,10000,13,128,4,16,10000
254,2026-02-16T01:15:23.569249,19.962333142757416,,128,,True,,9.461875073611736,6.178624927997589,1,15.640500001609325,,10.50045806914568,8.220791118219495,1,18.721249187365174,4,16,PHASE_COMPETITION,10000,14,128,4,16,10000
255,2026-02-16T01:15:23.612481,19.107624888420105,,128,,True,,9.70254186540842,6.462541176006198,1,16.16508304141462,,9.405083023011684,8.052041986957192,1,17.457125009968877,4,16,PHASE_COMPETITION,10000,15,128,4,16,10000
256,2026-02-16T01:15:23.657923,21.635582903400064,,128,,True,,10.651249904185534,6.05925009585917,1,16.710500000044703,,10.98433299921453,8.083082968369126,1,19.067415967583656,4,16,PHASE_COMPETITION,10000,16,128,4,16,10000
257,2026-02-16T01:15:23.702178,19.690667279064655,,128,,True,,9.444292169064283,6.246917182579637,1,15.69120935164392,,10.246375110000372,8.193459128960967,1,18.43983423896134,4,16,PHASE_COMPETITION,10000,17,128,4,16,10000
258,2026-02-16T01:15:23.747108,19.99083417467773,,128,,True,,10.328167118132114,6.612624973058701,1,16.940792091190815,,9.662667056545615,8.03212495520711,1,17.694792011752725,4,16,PHASE_COMPETITION,10000,18,128,4,16,10000
259,2026-02-16T01:15:23.792292,20.583832869306207,,128,,True,,10.506083024665713,5.918415961787105,1,16.424498986452818,,10.077749844640493,7.693916792050004,1,17.771666636690497,4,16,PHASE_COMPETITION,10000,19,128,4,16,10000
260,2026-02-16T01:15:23.838298,22.31766702607274,,128,,True,,10.848709149286151,6.402082974091172,1,17.250792123377323,,11.46895787678659,7.733082864433527,1,19.202040741220117,4,16,PHASE_COMPETITION,10000,20,128,4,16,10000
261,2026-02-16T01:15:23.936614,21.978917066007853,,128,,True,,11.077667120844126,7.146958028897643,1,18.22462514974177,,10.901249945163727,9.224334033206105,1,20.125583978369832,4,32,PHASE_COMPETITION,10000,1,128,4,32,10000
262,2026-02-16T01:15:24.004123,21.72933309338987,,128,,True,,9.684916120022535,26.07058291323483,1,35.755499033257365,,12.044416973367333,8.919583167880774,1,20.964000141248107,4,32,PHASE_COMPETITION,10000,2,128,4,32,10000
263,2026-02-16T01:15:24.054603,22.34187605790794,,128,,True,,10.085958987474442,7.654333021491766,1,17.740292008966208,,12.255917070433497,9.08770808018744,1,21.343625150620937,4,32,PHASE_COMPETITION,10000,3,128,4,32,10000
264,2026-02-16T01:15:24.105623,23.073876043781638,,128,,True,,11.35591696947813,7.429833989590406,1,18.785750959068537,,11.717959074303508,9.357125032693148,1,21.075084106996655,4,32,PHASE_COMPETITION,10000,4,128,4,32,10000
265,2026-02-16T01:15:24.152728,20.49579075537622,,128,,True,,10.34833281300962,6.960333092138171,1,17.30866590514779,,10.1474579423666,8.93987505696714,1,19.08733299933374,4,32,PHASE_COMPETITION,10000,5,128,4,32,10000
266,2026-02-16T01:15:24.204667,23.298667976632714,,128,,True,,12.096208985894918,7.485541049391031,1,19.58175003528595,,11.202458990737796,8.917999919503927,1,20.120458910241723,4,32,PHASE_COMPETITION,10000,6,128,4,32,10000
267,2026-02-16T01:15:24.251838,19.902542233467102,,128,,True,,9.857750032097101,6.976250093430281,1,16.834000125527382,,10.04479220137,8.93045892007649,1,18.97525112144649,4,32,PHASE_COMPETITION,10000,7,128,4,32,10000
268,2026-02-16T01:15:24.305949,25.143041042611003,,128,,True,,12.061583111062646,7.774958852678537,1,19.836541963741183,,13.081457931548357,9.355791844427586,1,22.437249775975943,4,32,PHASE_COMPETITION,10000,8,128,4,32,10000
269,2026-02-16T01:15:24.380214,22.785291774198413,,128,,True,,11.80862495675683,30.69312497973442,1,42.50174993649125,,10.976666817441583,9.482375113293529,1,20.45904193073511,4,32,PHASE_COMPETITION,10000,9,128,4,32,10000
270,2026-02-16T01:15:24.428247,21.718542091548443,,128,,True,,11.061292141675949,6.805292097851634,1,17.866584239527583,,10.657249949872494,8.075583958998322,1,18.732833908870816,4,32,PHASE_COMPETITION,10000,10,128,4,32,10000
271,2026-02-16T01:15:24.479307,22.93337509036064,,128,,True,,11.790625052526593,6.9902080576866865,1,18.78083311021328,,11.142750037834048,8.775250054895878,1,19.918000092729926,4,32,PHASE_COMPETITION,10000,11,128,4,32,10000
272,2026-02-16T01:15:24.528484,21.828749682754278,,128,,True,,11.136999819427729,6.657375022768974,1,17.794374842196703,,10.69174986332655,8.483791956678033,1,19.175541820004582,4,32,PHASE_COMPETITION,10000,12,128,4,32,10000
273,2026-02-16T01:15:24.578584,22.068707970902324,,128,,True,,11.838957900181413,7.516790879890323,1,19.355748780071735,,10.229750070720911,8.825500030070543,1,19.055250100791454,4,32,PHASE_COMPETITION,10000,13,128,4,32,10000
274,2026-02-16T01:15:24.626657,21.308207884430885,,128,,True,,10.9160419087857,7.145624840632081,1,18.061666749417782,,10.392165975645185,8.487083949148655,1,18.87924992479384,4,32,PHASE_COMPETITION,10000,14,128,4,32,10000
275,2026-02-16T01:15:24.676822,23.407832952216268,,128,,True,,11.811541859060526,7.374207954853773,1,19.1857498139143,,11.596291093155742,8.187083061784506,1,19.783374154940248,4,32,PHASE_COMPETITION,10000,15,128,4,32,10000
276,2026-02-16T01:15:24.726051,22.011915920302272,,128,,True,,11.18729100562632,6.692291935905814,1,17.879582941532135,,10.824624914675951,8.435958065092564,1,19.260582979768515,4,32,PHASE_COMPETITION,10000,16,128,4,32,10000
277,2026-02-16T01:15:24.795313,23.62895803526044,,128,,True,,13.200375018641353,6.926249945536256,1,20.12662496417761,,10.428583016619086,26.562915882095695,1,36.99149889871478,4,32,PHASE_COMPETITION,10000,17,128,4,32,10000
278,2026-02-16T01:15:24.844335,22.146583069115877,,128,,True,,11.54808304272592,6.680167047306895,1,18.228250090032816,,10.598500026389956,8.493917062878609,1,19.092417089268565,4,32,PHASE_COMPETITION,10000,18,128,4,32,10000
279,2026-02-16T01:15:24.894810,23.101666010916233,,128,,True,,11.933790985494852,7.589832879602909,1,19.52362386509776,,11.167875025421381,8.463083999231458,1,19.63095902465284,4,32,PHASE_COMPETITION,10000,19,128,4,32,10000
280,2026-02-16T01:15:24.943563,21.983208833262324,,128,,True,,10.949874995276332,7.189542055130005,1,18.139417050406337,,11.033333837985992,8.685125038027763,1,19.718458876013756,4,32,PHASE_COMPETITION,10000,20,128,4,32,10000
281,2026-02-16T01:15:25.059776,24.439916713163257,,128,,True,,13.083791825920343,8.51345807313919,1,21.597249899059534,,11.356124887242913,10.870709083974361,1,22.226833971217275,4,64,PHASE_COMPETITION,10000,1,128,4,64,10000
282,2026-02-16T01:15:25.117602,22.802583873271942,,128,,True,,12.241708813235164,8.987207897007465,1,21.22891671024263,,10.560875060036778,10.522749973461032,1,21.08362503349781,4,64,PHASE_COMPETITION,10000,2,128,4,64,10000
283,2026-02-16T01:15:25.195407,25.240292074158788,,128,,True,,14.01529205031693,9.019874967634678,1,23.035167017951608,,11.225000023841858,10.214207926765084,1,21.439207950606942,4,64,PHASE_COMPETITION,10000,3,128,4,64,10000
284,2026-02-16T01:15:25.251689,22.935376036912203,,128,,True,,12.050542049109936,8.080332772806287,1,20.130874821916223,,10.884833987802267,10.634582955390215,1,21.519416943192482,4,64,PHASE_COMPETITION,10000,4,128,4,64,10000
285,2026-02-16T01:15:25.310866,24.844417115673423,,128,,True,,12.830959167331457,9.284584084525704,1,22.11554325185716,,12.013457948341966,10.00204193405807,1,22.015499882400036,4,64,PHASE_COMPETITION,10000,5,128,4,64,10000
286,2026-02-16T01:15:25.370837,26.32154105231166,,128,,True,,13.970708008855581,8.721291087567806,1,22.691999096423388,,12.350833043456078,10.92862500809133,1,23.279458051547408,4,64,PHASE_COMPETITION,10000,6,128,4,64,10000
287,2026-02-16T01:15:25.455921,29.795041074976325,,128,,True,,16.411040909588337,9.731875034049153,1,26.14291594363749,,13.384000165387988,31.727041117846966,1,45.111041283234954,4,64,PHASE_COMPETITION,10000,7,128,4,64,10000
288,2026-02-16T01:15:25.513374,24.17775127105415,,128,,True,,12.681959196925163,8.51800013333559,1,21.199959330260754,,11.495792074128985,10.078999912366271,1,21.574791986495256,4,64,PHASE_COMPETITION,10000,8,128,4,64,10000
289,2026-02-16T01:15:25.574579,24.927458027377725,,128,,True,,11.797707993537188,10.030291974544525,1,21.827999968081713,,13.129750033840537,10.494708083570004,1,23.62445811741054,4,64,PHASE_COMPETITION,10000,9,128,4,64,10000
290,2026-02-16T01:15:25.631852,24.206042056903243,,128,,True,,13.403624994680285,8.879333967342973,1,22.282958962023258,,10.802417062222958,10.481750126928091,1,21.28416718915105,4,64,PHASE_COMPETITION,10000,10,128,4,64,10000
291,2026-02-16T01:15:25.689207,23.38712476193905,,128,,True,,11.624416802078485,8.467917097732425,1,20.09233389981091,,11.762707959860563,10.821708012372255,1,22.58441597223282,4,64,PHASE_COMPETITION,10000,11,128,4,64,10000
292,2026-02-16T01:15:25.748396,24.5209988206625,,128,,True,,13.14733293838799,9.08033293671906,1,22.22766587510705,,11.373665882274508,10.213082889094949,1,21.586748771369457,4,64,PHASE_COMPETITION,10000,12,128,4,64,10000
293,2026-02-16T01:15:25.828884,24.398457957431674,,128,,True,,13.249499956145883,31.693500000983477,1,44.94299995712936,,11.148958001285791,10.030499892309308,1,21.1794578935951,4,64,PHASE_COMPETITION,10000,13,128,4,64,10000
294,2026-02-16T01:15:25.885632,23.4287497587502,,128,,True,,12.370749842375517,8.23299982585013,1,20.603749668225646,,11.057999916374683,10.672917123883963,1,21.730917040258646,4,64,PHASE_COMPETITION,10000,14,128,4,64,10000
295,2026-02-16T01:15:25.946731,26.765125105157495,,128,,True,,14.421541010960937,9.24724992364645,1,23.668790934607387,,12.343584094196558,10.079792002215981,1,22.42337609641254,4,64,PHASE_COMPETITION,10000,15,128,4,64,10000
296,2026-02-16T01:15:26.007815,26.97104192338884,,128,,True,,14.284209115430713,8.85462504811585,1,23.138834163546562,,12.686832807958126,11.000290978699923,1,23.68712378665805,4,64,PHASE_COMPETITION,10000,16,128,4,64,10000
297,2026-02-16T01:15:26.065672,24.16645805351436,,128,,True,,12.720708036795259,8.691790979355574,1,21.412499016150832,,11.445750016719103,10.810124920681119,1,22.255874937400222,4,64,PHASE_COMPETITION,10000,17,128,4,64,10000
298,2026-02-16T01:15:26.145158,25.08620824664831,,128,,True,,13.232625089585781,8.937958162277937,1,22.170583251863718,,11.85358315706253,10.103415930643678,1,21.95699908770621,4,64,PHASE_COMPETITION,10000,18,128,4,64,10000
299,2026-02-16T01:15:26.204195,23.209291975945234,,128,,True,,11.7337079718709,9.005292085930705,1,20.739000057801604,,11.475584004074335,10.385541943833232,1,21.861125947907567,4,64,PHASE_COMPETITION,10000,19,128,4,64,10000
300,2026-02-16T01:15:26.262197,25.020208908244967,,128,,True,,13.0366669036448,8.845750009641051,1,21.88241691328585,,11.983542004600167,10.330666089430451,1,22.31420809403062,4,64,PHASE_COMPETITION,10000,20,128,4,64,10000
301,2026-02-16T01:15:26.439798,33.032251289114356,,128,,True,,18.293209141120315,30.35491704940796,1,48.648126190528274,,14.739042147994041,14.875832945108414,1,29.614875093102455,4,128,PHASE_COMPETITION,10000,1,128,4,128,10000
302,2026-02-16T01:15:26.520143,34.26883299835026,,128,,True,,18.885792000219226,11.725583113729954,1,30.61137511394918,,15.383040998131037,13.842832995578647,1,29.225873993709683,4,128,PHASE_COMPETITION,10000,2,128,4,128,10000
303,2026-02-16T01:15:26.602549,33.58133300207555,,128,,True,,18.416957929730415,12.81162491068244,1,31.228582840412855,,15.164375072345138,14.934582868590951,1,30.09895794093609,4,128,PHASE_COMPETITION,10000,3,128,4,128,10000
304,2026-02-16T01:15:26.707419,36.300583044067025,,128,,True,,21.859999978914857,34.195959102362394,1,56.05595908127725,,14.440583065152168,13.885084073990583,1,28.32566713914275,4,128,PHASE_COMPETITION,10000,4,128,4,128,10000
305,2026-02-16T01:15:26.787071,32.844833098351955,,128,,True,,18.30695802345872,11.721499962732196,1,30.028457986190915,,14.537875074893236,14.879584079608321,1,29.417459154501557,4,128,PHASE_COMPETITION,10000,5,128,4,128,10000
306,2026-02-16T01:15:26.863235,30.85704194381833,,128,,True,,16.7992920614779,11.603833874687552,1,28.403125936165452,,14.057749882340431,13.464208925142884,1,27.521958807483315,4,128,PHASE_COMPETITION,10000,6,128,4,128,10000
307,2026-02-16T01:15:26.962161,30.5071659386158,,128,,True,,16.86199987307191,11.849791975691915,1,28.711791848763824,,13.64516606554389,35.61912477016449,1,49.26429083570838,4,128,PHASE_COMPETITION,10000,7,128,4,128,10000
308,2026-02-16T01:15:27.041494,32.77404117397964,,128,,True,,17.84520805813372,11.847916059195995,1,29.693124117329717,,14.928833115845919,13.743916992098093,1,28.67275010794401,4,128,PHASE_COMPETITION,10000,8,128,4,128,10000
309,2026-02-16T01:15:27.121343,32.47912391088903,,128,,True,,17.29208300821483,11.877584038302302,1,29.169667046517134,,15.187040902674198,14.080625027418137,1,29.267665930092335,4,128,PHASE_COMPETITION,10000,9,128,4,128,10000
310,2026-02-16T01:15:27.220385,31.15908312611282,,128,,True,,16.579958144575357,11.807292001321912,1,28.38725014589727,,14.579124981537461,35.26641707867384,1,49.8455420602113,4,128,PHASE_COMPETITION,10000,10,128,4,128,10000
311,2026-02-16T01:15:27.299009,32.65108400955796,,128,,True,,17.47116702608764,11.615541065111756,1,29.086708091199398,,15.17991698347032,14.122291002422571,1,29.302207985892892,4,128,PHASE_COMPETITION,10000,11,128,4,128,10000
312,2026-02-16T01:15:27.388737,43.30708412453532,,128,,True,,18.533749971538782,11.759124929085374,1,30.292874900624156,,24.77333415299654,14.634624822065234,1,39.407958975061774,4,128,PHASE_COMPETITION,10000,12,128,4,128,10000
313,2026-02-16T01:15:27.470477,33.629124984145164,,128,,True,,17.986875027418137,12.067458126693964,1,30.0543331541121,,15.642249956727028,14.090500073507428,1,29.732750030234456,4,128,PHASE_COMPETITION,10000,13,128,4,128,10000
314,2026-02-16T01:15:27.570525,32.81195810995996,,128,,True,,18.3975410182029,12.050208169966936,1,30.447749188169837,,14.414417091757059,14.264540979638696,1,28.678958071395755,4,128,PHASE_COMPETITION,10000,14,128,4,128,10000
315,2026-02-16T01:15:27.648568,31.998581951484084,,128,,True,,18.173416145145893,11.65995909832418,1,29.833375243470073,,13.825165806338191,13.809334021061659,1,27.63449982739985,4,128,PHASE_COMPETITION,10000,15,128,4,128,10000
316,2026-02-16T01:15:27.726862,31.545249978080392,,128,,True,,16.3161251693964,12.281457893550396,1,28.597583062946796,,15.229124808683991,13.587792171165347,1,28.81691697984934,4,128,PHASE_COMPETITION,10000,16,128,4,128,10000
317,2026-02-16T01:15:27.824302,32.619875157251954,,128,,True,,17.820750130340457,11.744999792426825,1,29.56574992276728,,14.799125026911497,14.0840420499444,1,28.883167076855898,4,128,PHASE_COMPETITION,10000,17,128,4,128,10000
318,2026-02-16T01:15:27.903015,32.38729084841907,,128,,True,,17.43174996227026,12.244374956935644,1,29.676124919205904,,14.95554088614881,13.681333046406507,1,28.636873932555318,4,128,PHASE_COMPETITION,10000,18,128,4,128,10000
319,2026-02-16T01:15:27.979025,30.216041952371597,,128,,True,,16.334667103365064,11.548082809895277,1,27.88274991326034,,13.881374849006534,13.920124853029847,1,27.80149970203638,4,128,PHASE_COMPETITION,10000,19,128,4,128,10000
320,2026-02-16T01:15:28.079121,32.85616706125438,,128,,True,,18.237499985843897,31.817834125831723,1,50.05533411167562,,14.618667075410485,15.036416007205844,1,29.65508308261633,4,128,PHASE_COMPETITION,10000,20,128,4,128,10000
321,2026-02-16T01:15:28.361000,58.83725010789931,,128,,True,,30.986792175099254,40.35075008869171,1,71.33754226379097,,27.850457932800055,20.0652910862118,1,47.915749019011855,4,256,PHASE_COMPETITION,10000,1,128,4,256,10000
322,2026-02-16T01:15:28.491002,58.41387598775327,,128,,True,,31.573584070429206,18.295083893463016,1,49.86866796389222,,26.840291917324066,19.875874975696206,1,46.71616689302027,4,256,PHASE_COMPETITION,10000,2,128,4,256,10000
323,2026-02-16T01:15:28.639521,55.80874998122454,,128,,True,,30.752416932955384,39.48062495328486,1,70.23304188624024,,25.056333048269153,19.751458894461393,1,44.807791942730546,4,256,PHASE_COMPETITION,10000,3,128,4,256,10000
