execution_number,timestamp,duration_ms,error,correctness_1phase_error,correctness_1phase_match,correctness_2phase_error,correctness_2phase_match,dfc_1phase_error,dfc_1phase_exec_time_ms,dfc_1phase_rewrite_time_ms,dfc_1phase_rows,dfc_1phase_time_ms,dfc_2phase_error,dfc_2phase_exec_time_ms,dfc_2phase_rewrite_time_ms,dfc_2phase_rows,dfc_2phase_time_ms,join_count,no_policy_error,no_policy_exec_time_ms,no_policy_rows,run_num,source_count,tpch_sf
125,2026-02-16T02:45:29.768927,641.491792164743,,,1,,1,,174.460917012766,3.3194590359926224,4,177.78037604875863,,291.4049590472132,5.332999862730503,4,296.7379589099437,6,,166.9662909116596,4,5,4,1.0
126,2026-02-16T02:45:31.125872,668.5123750939965,,,1,,1,,190.16483309678733,3.9991249796003103,4,194.16395807638764,,293.9326660707593,5.558541975915432,4,299.4912080466747,6,,174.8506671283394,4,1,5,1.0
127,2026-02-16T02:45:31.871588,729.2329580523074,,,1,,1,,183.57374984771013,5.004999926313758,4,188.5787497740239,,372.671082848683,5.181208020076156,4,377.85229086875916,6,,162.79500001110137,4,2,5,1.0
128,2026-02-16T02:45:32.560361,670.8185828756541,,,1,,1,,192.8292908705771,3.795166965574026,4,196.62445783615112,,296.89225018955767,5.304249934852123,4,302.1965001244098,6,,171.99166701175272,4,3,5,1.0
129,2026-02-16T02:45:33.246129,668.4897909872234,,,1,,1,,196.08050002716482,4.058124963194132,4,200.13862499035895,,287.80562500469387,4.88829193636775,4,292.6939169410616,6,,175.6519158370793,4,4,5,1.0
130,2026-02-16T02:45:33.917699,655.5457499343902,,,1,,1,,192.12808297015727,3.3681660424917936,4,195.49624901264906,,287.4171668663621,5.688457982614636,4,293.10562484897673,6,,166.93787509575486,4,5,5,1.0
131,2026-02-16T02:45:35.301745,673.5412499401718,,,1,,1,,191.65395805612206,3.6540410947054625,4,195.30799915082753,,297.6109590381384,6.545834010466933,4,304.1567930486053,6,,174.06983394175768,4,1,6,1.0
132,2026-02-16T02:45:36.015381,694.6289581246674,,,1,,1,,189.9860838893801,4.268249962478876,4,194.25433385185897,,302.41229198873043,5.2559159230440855,4,307.6682079117745,6,,192.70041584968567,4,2,6,1.0
133,2026-02-16T02:45:36.737691,702.4189580697566,,,1,,1,,206.37079188600183,3.886624937877059,4,210.25741682387888,,299.46137499064207,7.03666708432138,4,306.49804207496345,6,,185.65854197368026,4,3,6,1.0
134,2026-02-16T02:45:37.481197,724.775749957189,,,1,,1,,191.99379184283316,4.17595892213285,4,196.169750764966,,351.83737496845424,5.435582948848605,4,357.27295791730285,6,,171.32716695778072,4,4,6,1.0
135,2026-02-16T02:45:38.198783,696.8799999449402,,,1,,1,,196.11070794053376,4.63345879688859,4,200.74416673742235,,300.4652909003198,5.184749839827418,4,305.65004074014723,6,,190.4795418959111,4,5,6,1.0
136,2026-02-16T02:45:39.668392,692.9370830766857,,,1,,1,,196.65479101240635,4.115249961614609,4,200.77004097402096,,309.5022919587791,5.9665420558303595,4,315.46883401460946,6,,176.6931670717895,4,1,7,1.0
137,2026-02-16T02:45:40.392323,701.8865828868002,,,1,,1,,196.2004997767508,4.180459072813392,4,200.3809588495642,,321.469749789685,6.995958974584937,4,328.46570876426995,6,,173.03325003013015,4,2,7,1.0
138,2026-02-16T02:45:41.112433,697.4938339553773,,,1,,1,,195.86287485435605,4.333292134106159,4,200.1961669884622,,303.90133312903345,5.6030419655144215,4,309.50437509454787,6,,187.7870000898838,4,3,7,1.0
139,2026-02-16T02:45:41.820027,684.309541946277,,,1,,1,,194.1222499590367,5.174041958525777,4,199.29629191756248,,299.7899171896279,5.610042018815875,4,305.39995920844376,6,,179.6079999767244,4,4,7,1.0
140,2026-02-16T02:45:42.528156,685.8815420418978,,,1,,1,,195.0205829925835,4.063416970893741,4,199.08399996347725,,314.6118330769241,5.232792114838958,4,319.84462519176304,6,,166.94737505167723,4,5,7,1.0
141,2026-02-16T02:45:43.813357,640.4671659693122,,,1,,1,,175.801666919142,3.3220001496374607,4,179.12366706877947,,283.87533384375274,5.205542081966996,4,289.08087592571974,7,,172.25500009953976,4,1,1,1.0
142,2026-02-16T02:45:44.470020,652.3722501005977,,,1,,1,,182.35904211178422,4.487750120460987,4,186.8467922322452,,285.5111660901457,5.136833060532808,4,290.6479991506785,7,,174.87087496556342,4,2,1,1.0
143,2026-02-16T02:45:45.112017,637.0562498923391,,,1,,1,,171.24566691927612,3.1040830072015524,4,174.34974992647767,,280.0374999642372,4.755666945129633,4,284.79316690936685,7,,177.9074592050165,4,3,1,1.0
144,2026-02-16T02:45:45.773051,657.1063329465687,,,1,,1,,186.12662493251264,3.4199159126728773,4,189.54654084518552,,286.2660828977823,6.71062502078712,4,292.97670791856945,7,,174.57591695711017,4,4,1,1.0
145,2026-02-16T02:45:46.404734,627.1866250317544,,,1,,1,,177.22595809027553,3.2195420935750008,4,180.44550018385053,,274.03554087504745,4.747041966766119,4,278.78258284181356,7,,167.9540411569178,4,5,1,1.0
146,2026-02-16T02:45:47.711272,655.9905419126153,,,1,,1,,181.832707952708,3.759291023015976,4,185.59199897572398,,281.063542002812,4.861375084146857,4,285.9249170869589,7,,184.46716689504683,4,1,2,1.0
147,2026-02-16T02:45:48.366136,647.2506248392165,,,1,,1,,171.36712512001395,3.4338340628892183,4,174.80095918290317,,293.07866701856256,6.400417070835829,4,299.4790840893984,7,,172.96362505294383,4,2,2,1.0
148,2026-02-16T02:45:49.014220,640.2454159688205,,,1,,1,,176.80325009860098,4.44745784625411,4,181.2507079448551,,281.08395892195404,4.8728331457823515,4,285.9567920677364,7,,173.03250008262694,4,3,2,1.0
149,2026-02-16T02:45:49.686530,663.8252921402454,,,1,,1,,189.05212497338653,3.9268750697374344,4,192.97900004312396,,289.73208414390683,5.312999943271279,4,295.0450840871781,7,,175.79587502405047,4,4,2,1.0
150,2026-02-16T02:45:50.336880,642.4135838169605,,,1,,1,,176.55958305113018,3.7911671679466963,4,180.35075021907687,,285.12216615490615,5.530666094273329,4,290.6528322491795,7,,171.4047498535365,4,5,2,1.0
151,2026-02-16T02:45:51.709143,692.6701669581234,,,1,,1,,180.85150001570582,3.3004588913172483,4,184.15195890702307,,307.50399990938604,5.92820905148983,4,313.43220896087587,7,,195.07800019346178,4,1,3,1.0
152,2026-02-16T02:45:52.374348,654.3132909573615,,,1,,1,,173.97899995557964,3.920125076547265,4,177.8991250321269,,289.4197921268642,5.74537506327033,4,295.1651671901345,7,,181.2436250038445,4,2,3,1.0
153,2026-02-16T02:45:53.038123,653.0262080486864,,,1,,1,,180.837000021711,3.5177080426365137,4,184.3547080643475,,285.26120795868337,5.657916888594627,4,290.919124847278,7,,177.74724983610213,4,3,3,1.0
154,2026-02-16T02:45:53.710303,662.0955418329686,,,1,,1,,174.88558287732303,3.7064170464873314,4,178.59199992381036,,299.2542500142008,6.328542018309236,4,305.58279203251004,7,,177.91512492112815,4,4,3,1.0
155,2026-02-16T02:45:54.364774,643.8645841553807,,,1,,1,,180.02404202707112,3.479165956377983,4,183.5032079834491,,283.64870813675225,5.417166976258159,4,289.0658751130104,7,,171.2893748190254,4,5,3,1.0
156,2026-02-16T02:45:55.738321,674.9209999106824,,,1,,1,,186.02416687645018,4.110292065888643,4,190.13445894233882,,310.2806250099093,5.193749908357859,4,315.47437491826713,7,,169.30391709320247,4,1,4,1.0
157,2026-02-16T02:45:56.406706,654.6565000899136,,,1,,1,,180.4006660822779,3.924833843484521,4,184.32549992576241,,288.9072501566261,6.510916166007519,4,295.4181663226336,7,,174.89599995315075,4,2,4,1.0
158,2026-02-16T02:45:57.096869,676.4940419234335,,,1,,1,,188.2782499305904,4.014207981526852,4,192.29245791211724,,294.91137503646314,5.252584116533399,4,300.16395915299654,7,,184.0315000154078,4,3,4,1.0
159,2026-02-16T02:45:57.812752,702.1915421355516,,,1,,1,,182.9613340087235,3.708207979798317,4,186.66954198852181,,286.2201670650393,33.92316587269306,4,320.14333293773234,7,,195.37283293902874,4,4,4,1.0
160,2026-02-16T02:45:58.479651,653.2946671359241,,,1,,1,,179.268250009045,4.151416942477226,4,183.41966695152223,,286.32783284410834,5.205458961427212,4,291.53329180553555,7,,178.3358328975737,4,5,4,1.0
161,2026-02-16T02:45:59.885952,687.0886250399053,,,1,,1,,196.8404590152204,3.7284591235220432,4,200.56891813874245,,304.8163750208914,5.108583020046353,4,309.9249580409378,7,,176.5893748961389,4,1,5,1.0
162,2026-02-16T02:46:00.586202,684.2859168536961,,,1,,1,,198.18591722287238,4.784499993547797,4,202.97041721642017,,299.85133302398026,5.900791846215725,4,305.752124870196,7,,175.55829090997577,4,2,5,1.0
163,2026-02-16T02:46:01.273363,670.8164159208536,,,1,,1,,186.40941684134305,3.957916982471943,4,190.367333823815,,300.22179218940437,5.661000031977892,4,305.88279222138226,7,,174.55729190260172,4,3,5,1.0
164,2026-02-16T02:46:01.975105,683.6663750000298,,,1,,1,,198.66983289830387,3.983750008046627,4,202.6535829063505,,304.49429200962186,5.600957898423076,4,310.09524990804493,7,,170.91241688467562,4,4,5,1.0
165,2026-02-16T02:46:02.693319,701.0983340442181,,,1,,1,,193.5126658063382,4.218209069222212,4,197.7308748755604,,322.14670814573765,6.817999994382262,4,328.9647081401199,7,,174.39583386294544,4,5,5,1.0
166,2026-02-16T02:46:04.115865,695.5933331046253,,,1,,1,,194.77625004947186,4.149124957621098,4,198.92537500709295,,308.2280841190368,7.079624803736806,4,315.3077089227736,7,,181.35020788758993,4,1,6,1.0
167,2026-02-16T02:46:04.827216,690.0435828138143,,,1,,1,,196.94845913909376,4.117333795875311,4,201.06579293496907,,310.84908405318856,6.204334087669849,4,317.0534181408584,7,,171.91666597500443,4,2,6,1.0
168,2026-02-16T02:46:05.577996,729.7617089934647,,,1,,1,,199.0069579333067,5.3038750775158405,4,204.31083301082253,,320.891791023314,5.664165830239654,4,326.55595685355365,7,,198.88937519863248,4,3,6,1.0
169,2026-02-16T02:46:06.320444,722.372957970947,,,1,,1,,202.74779084138572,4.078584024682641,4,206.82637486606836,,317.0086247846484,6.838375004008412,4,323.84699978865683,7,,191.69295812025666,4,4,6,1.0
170,2026-02-16T02:46:07.047646,706.751958001405,,,1,,1,,207.5243340805173,4.6321251429617405,4,212.15645922347903,,316.0931668244302,5.650582956150174,4,321.7437497805804,7,,172.84699995070696,4,5,6,1.0
171,2026-02-16T02:46:08.556740,737.8142909146845,,,1,,1,,202.58470810949802,4.203124903142452,4,206.78783301264048,,349.07162515446544,5.894041154533625,4,354.96566630899906,7,,176.05120805092156,4,1,7,1.0
172,2026-02-16T02:46:09.414003,807.6697089709342,,,1,,1,,258.7709170766175,5.806375062093139,4,264.5772921387106,,319.1549580078572,5.708917044103146,4,324.86387505196035,7,,218.21570885367692,4,2,7,1.0
173,2026-02-16T02:46:10.178752,739.9088751990348,,,1,,1,,209.2417909298092,4.3271249160170555,4,213.56891584582627,,334.5966248307377,6.138334050774574,4,340.7349588815123,7,,185.5967091396451,4,3,7,1.0
174,2026-02-16T02:46:10.930087,726.3598749414086,,,1,,1,,213.7572499923408,4.2895840015262365,4,218.04683399386704,,320.1387918088585,6.11958303488791,4,326.2583748437464,7,,182.049083057791,4,4,7,1.0
175,2026-02-16T02:46:11.662787,708.5350840352476,,,1,,1,,200.6002920679748,4.541540984064341,4,205.14183305203915,,316.71029212884605,6.822749972343445,4,323.5330421011895,7,,179.85341604799032,4,5,7,1.0
176,2026-02-16T02:46:13.136489,707.6165829785168,,,1,,1,,207.94533309526742,5.25995809584856,4,213.20529119111598,,309.923707973212,5.8440829161554575,4,315.76779088936746,7,,178.6364580038935,4,1,8,1.0
177,2026-02-16T02:46:13.870899,706.9060411304235,,,1,,1,,209.4839580822736,4.321750020608306,4,213.8057081028819,,312.180541921407,6.940625142306089,4,319.1211670637131,7,,173.9735419396311,4,2,8,1.0
178,2026-02-16T02:46:14.613106,715.2120000682771,,,1,,1,,210.49074991606176,4.453832982107997,4,214.94458289816976,,317.5284171011299,5.988167133182287,4,323.5165842343122,7,,176.74462497234344,4,3,8,1.0
179,2026-02-16T02:46:15.338468,699.0455000195652,,,1,,1,,202.53362506628036,4.389125155285001,4,206.92275022156537,,313.20437509566545,6.881417008116841,4,320.0857921037823,7,,172.0309159718454,4,4,8,1.0
180,2026-02-16T02:46:16.108867,744.1199170425534,,,1,,1,,208.76566600054502,4.439500160515308,4,213.20516616106033,,348.768999800086,6.206542020663619,4,354.97554182074964,7,,175.93329190276563,4,5,8,1.0
