execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_exec_time_ms,logical_match,logical_match_error,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,physical_base_capture_time_ms,physical_error,physical_exec_time_ms,physical_lineage_query_time_ms,physical_match,physical_match_error,physical_rewrite_time_ms,physical_rows,physical_runtime_ms,physical_time_ms,policy_count,query_type,row_count,run_num,table_width
13,2026-02-15T02:40:06.047900,83.14162632450461,,,True,2.304917201399803,0.691334018483758,1,2.996251219883561,3.0458341352641582,True,,2.800875110551715,1,5.846709245815873,1.3271670322865248,1,1.3271670322865248,12.695207959041,,76.46370795555413,63.76849999651313,True,,1.178832957521081,1,76.46370795555413,76.46370795555413,1,WIDE_AGG,1000000,3,8
14,2026-02-15T02:40:06.143727,74.66420764103532,,,True,2.7121661696583033,0.6684588734060526,1,3.380625043064356,2.5580828078091145,True,,2.2684999275952578,1,4.826582735404372,1.4727918896824121,1,1.4727918896824121,11.76170795224607,,67.92116677388549,56.15945882163942,True,,1.0215421207249165,1,67.92116677388549,67.92116677388549,1,WIDE_AGG,1000000,4,8
15,2026-02-15T02:40:06.236497,72.03958416357636,,,True,2.195000182837248,0.69416593760252,1,2.889166120439768,2.2921250201761723,True,,2.2074170410633087,1,4.499542061239481,1.4111250638961792,1,1.4111250638961792,10.934167075902224,,66.14133389666677,55.20716682076454,True,,1.202249899506569,1,66.14133389666677,66.14133389666677,1,WIDE_AGG,1000000,5,8
16,2026-02-15T02:40:06.832191,77.6177910156548,,,True,4.366874927654862,0.9344171267002821,1,5.3012920543551445,4.774667089805007,True,,3.0567089561372995,1,7.8313760459423065,2.0232500974088907,1,2.0232500974088907,10.835082968696952,,66.45299890078604,55.61791593208909,True,,1.3970420695841312,1,66.45299890078604,66.45299890078604,1,WIDE_AGG,1000000,1,16
17,2026-02-15T02:40:06.951483,82.96975120902061,,,True,3.901124931871891,0.814375001937151,1,4.715499933809042,4.143750062212348,True,,15.179333975538611,1,19.32308403775096,2.0349170081317425,1,2.0349170081317425,13.761625159531832,,72.88995920680463,59.1283340472728,True,,1.7749171238392591,1,72.88995920680463,72.88995920680463,1,WIDE_AGG,1000000,2,16
18,2026-02-15T02:40:07.054674,80.72821027599275,,,True,3.950541839003563,0.8641660679131746,1,4.814707906916738,4.203458083793521,True,,3.2419171184301376,1,7.445375202223659,2.0574170630425215,1,2.0574170630425215,11.700084200128913,,70.51679329015315,58.81670909002423,True,,1.5044580213725567,1,70.51679329015315,70.51679329015315,1,WIDE_AGG,1000000,3,16
19,2026-02-15T02:40:07.157456,79.95491614565253,,,True,4.5408750884234905,0.9171250276267529,1,5.458000116050243,4.3154999148100615,True,,3.283542115241289,1,7.599042030051351,2.05258303321898,1,2.05258303321898,11.50050014257431,,69.0459581092,57.54545796662569,True,,1.5217079780995846,1,69.0459581092,69.0459581092,1,WIDE_AGG,1000000,4,16
20,2026-02-15T02:40:07.258106,78.19724874570966,,,True,4.236207809299231,0.939458142966032,1,5.175665952265263,4.075040807947516,True,,3.1841250602155924,1,7.259165868163109,1.9658340606838465,1,1.9658340606838465,12.071333127096295,,67.92016606777906,55.84883294068277,True,,1.3708749320358038,1,67.92016606777906,67.92016606777906,1,WIDE_AGG,1000000,5,16
21,2026-02-15T02:40:08.277456,93.29037484712899,,,True,8.298999862745404,1.5406250022351742,1,9.839624864980578,7.688208017498255,True,,5.131709156557918,1,12.819917174056172,4.342792090028524,1,4.342792090028524,13.486667070537806,,72.9603748768568,59.473707806319,True,,2.123666927218437,1,72.9603748768568,72.9603748768568,1,WIDE_AGG,1000000,1,32
22,2026-02-15T02:40:08.401152,97.15454210527241,,,True,7.762750145047903,1.4292499981820583,1,9.192000143229961,7.794500095769763,True,,5.036375019699335,1,12.830875115469098,4.228957928717136,1,4.228957928717136,13.430667109787464,,77.36833393573761,63.937666825950146,True,,2.176875015720725,1,77.36833393573761,77.36833393573761,1,WIDE_AGG,1000000,2,32
